,T,RH,WS,Rs,P,month,season
191967,-0.0666182,-0.01784104,0.0041272594,-0.14208288,-8.36227e-05,1,Winter
191970,-0.07462947,-0.01902105,0.012222297,-0.14183076,-6.6765597e-06,1,Winter
191989,-0.06545892,-0.01393064,-0.0067274417,-0.14043617,0.0011786562,1,Winter
191991,-0.07633232,-0.01825948,0.016732156,-0.14314389,0.00072364847,1,Winter
192015,-0.072192065,0.0046014446,-0.009472827,-0.13916247,-0.00016110516,1,Winter
192023,-0.07018194,0.004608607,-0.032300033,-0.13638698,-0.0003535223,1,Winter
192028,-0.08309329,0.022502441,-0.035109125,0.22303121,-0.008224503,1,Winter
192042,-0.07711499,0.008255769,-0.02078811,-0.13686252,-0.0013963749,1,Winter
192062,-0.07579435,0.010332915,-0.014266687,-0.13820226,-0.0009672151,1,Winter
192065,-0.076379515,0.0027805753,-0.021573262,-0.13712665,-0.000672816,1,Winter
192085,-0.06451119,0.022002812,-0.025802437,-0.13719906,-0.00044739188,1,Winter
192106,-0.043079264,0.015177163,-0.10092555,-0.043129064,-0.0039095534,1,Winter
192124,-0.08135184,-0.040118862,0.052180637,0.025401713,-0.0012912727,1,Winter
192131,-0.045621227,-0.028202647,-0.025057806,-0.1440673,0.0021731385,1,Winter
192133,-0.048250273,-0.030516712,-0.022959804,-0.14190218,0.0016075874,1,Winter
192146,-0.06917787,-0.025901506,-0.009991712,0.075243264,-0.0037102094,1,Winter
192152,-0.04151567,0.029984595,-0.0035355438,0.05373509,-0.0035026774,1,Winter
192171,-0.065317675,0.006675732,0.04096911,0.04656298,-0.0005996144,1,Winter
192175,-0.05730591,0.02736724,0.02595972,0.18377575,-0.0039939727,1,Winter
192176,-0.05534945,0.029638998,0.023617623,0.07762838,-0.0037488132,1,Winter
192177,-0.052539017,0.026840014,-0.0030684217,-0.03793615,-0.003019346,1,Winter
192196,-0.08258243,0.012723067,-0.014420824,0.30497342,-0.0060629034,2,Winter
192223,-0.022258477,0.018952902,-0.061533302,0.22753598,-0.0028006851,2,Winter
192227,-0.041683514,0.017452989,-0.042763285,-0.13900815,-0.00081722706,2,Winter
192237,-0.06547626,-0.005433372,-0.023443982,-0.13766223,-0.00012680625,2,Winter
192255,-0.04434929,0.016019173,-0.056077074,-0.13848159,-0.0011830736,2,Winter
192274,-0.036175855,0.009429352,-0.03184755,-0.1426257,0.00096262444,2,Winter
192282,-0.047833964,-0.00075754366,-0.036431223,-0.14063488,0.0011386086,2,Winter
192306,-0.05766351,-0.008400486,-0.011279824,-0.14249237,0.0018471802,2,Winter
192318,-0.0181852,0.04377762,0.06457446,0.23142043,-0.0045497194,2,Winter
192323,-0.04794723,0.009759424,-0.0023646804,-0.14416346,-0.0006207877,2,Winter
192340,-0.051140055,0.03591516,0.0017194636,0.3656976,-0.004106345,2,Winter
192361,-0.07453097,0.025249861,0.03964085,0.12686211,-0.0028833481,2,Winter
192365,-0.019234827,0.050173093,0.05026503,0.27359435,-0.0042533167,2,Winter
192378,-0.06021454,0.0070453403,-0.015610321,-0.14109,0.0011309258,2,Winter
192395,-0.04031634,0.0026052508,-0.009270402,-0.14600015,0.0010984621,2,Winter
192396,-0.042783633,-0.00036538212,-0.017773168,-0.14507987,0.0020043568,2,Winter
192412,-0.04316584,0.019579045,-0.01901538,0.3518591,-0.0046609705,2,Winter
192439,-0.03190122,0.05127464,0.07885961,0.12460677,-0.0022869993,2,Winter
192447,-0.053006433,0.023670068,-0.040012605,-0.13627803,-0.0015864489,2,Winter
192471,-0.07655181,0.024360128,-0.017658122,-0.13722734,-0.0019513427,2,Winter
192491,-0.039984304,0.027952123,-0.058626853,-0.13474847,-0.0015857923,2,Winter
192495,-0.042668436,0.024867956,-0.06775207,-0.13363695,-0.0013887989,2,Winter
192498,-0.054095536,0.027358873,-0.040134124,-0.13456757,-0.0021182944,2,Winter
192499,-0.062391248,0.027517505,-0.02712922,-0.13596502,-0.001947838,2,Winter
192509,-0.016144186,0.046049044,0.0129688,0.35162964,-0.0049398514,2,Winter
192527,-0.04453288,0.0073891897,-0.06963226,-0.107065454,-0.002671854,2,Winter
192536,0.003251997,0.03351989,-0.026951224,-0.00020319363,-0.0008119809,2,Winter
192541,-0.027000288,0.017769791,-0.09825046,-0.14287968,0.00087571744,2,Winter
192549,-0.0539163,0.0041724877,-0.022000285,-0.14050028,0.000945793,2,Winter
192579,0.0035610497,0.03490351,-0.013067135,0.36936513,-0.0013155479,2,Winter
192594,-0.04318799,0.014777723,-0.03094392,-0.14094137,0.0002254817,2,Winter
192601,-0.03567856,0.030040842,-0.010226021,0.16893783,-0.0030066778,2,Winter
192612,-0.023052543,0.024295785,-0.07175234,-0.14151378,0.00046054446,2,Winter
192621,-0.0526816,0.013335187,-0.02079521,-0.14053877,0.00012862559,2,Winter
192641,-0.043512404,0.020021627,-0.030972905,-0.1419494,-7.726516e-05,2,Winter
192677,0.024240758,0.04386525,0.057538122,0.26627022,-0.000111506764,2,Winter
192679,0.0064795483,0.04292331,0.022529868,0.004924426,-0.0030947463,2,Winter
192684,-0.038065918,0.012387367,-0.027974222,-0.14273599,0.00038146382,2,Winter
192702,0.0046103033,0.034871273,-0.011552104,0.10766995,-0.00073211425,2,Winter
192712,-0.048040688,0.0067862817,-0.023404835,-0.14186424,0.0008691422,2,Winter
192727,-0.005111347,0.025309704,-0.044006303,0.004111572,-0.0053263423,2,Winter
192735,-0.041520458,0.016114984,-0.033992272,-0.14060692,-0.00021208225,2,Winter
192747,0.00043933434,0.029547988,-0.032889903,0.37541518,-0.0036158555,2,Winter
192749,0.014964825,0.024377745,-0.08178998,0.2455828,-0.002836488,2,Winter
192760,-0.043284215,0.008387423,-0.032469902,-0.14084423,0.00021363128,2,Winter
192768,0.0033490132,0.036732033,-0.015790626,0.28603426,-0.004883473,2,Winter
192774,0.013366351,0.027407758,-0.061724458,0.0144496,0.0021521822,2,Winter
192801,-0.014531188,0.01868161,-0.044133123,-0.14579548,0.0067090034,2,Winter
192816,0.008082571,0.026973639,-0.025095629,0.27889434,-0.002807841,2,Winter
192823,-0.014776576,0.02488205,-0.05070955,-0.14506084,0.002665254,2,Winter
192847,-0.014491374,0.024195623,-0.059225343,-0.14512719,0.0028723052,2,Winter
192859,-0.07002231,-0.0037826516,0.049067628,-0.062448252,-0.0024767779,3,Winter
192866,0.03146748,0.029336154,-0.024368841,0.2327733,-0.0011312931,3,Winter
192876,-0.049503468,-0.0018163581,0.0076388754,-0.14517394,-0.0004762061,3,Winter
192884,-0.07381506,-0.0027809923,0.0633985,0.1636868,-0.0020698854,3,Winter
192895,-0.0355775,0.004408712,0.016701119,-0.15415774,-0.0005730489,3,Winter
192929,-0.04370613,-0.011230956,-0.019951003,-0.15847173,-0.0016565232,3,Winter
192930,-0.056127578,-0.014734907,0.03548233,-0.06876335,-0.0018256479,3,Winter
192940,-0.012222117,0.011232283,-0.01029236,-0.13679148,0.0072861416,3,Winter
192950,-0.040213257,-0.013301296,-0.03658863,-0.14193837,0.00038349317,3,Winter
192951,-0.04041295,-0.013426294,-0.037126925,-0.14188513,0.0005094062,3,Winter
192960,0.0029847824,0.020995174,-0.0638796,0.40673566,-0.005155718,3,Winter
192972,-0.035282705,-0.0023806426,-0.034986228,-0.14254792,0.0012189129,3,Winter
192974,-0.04084754,-0.0059805457,-0.033704765,-0.14142208,-0.0006333799,3,Winter
192982,0.0026722315,0.02197386,-0.066746294,0.40799525,-0.004420872,3,Winter
192993,-0.025299612,0.015251806,-0.06822763,-0.14345089,0.0014455302,3,Winter
193006,0.0005218905,0.03173846,-0.021405376,0.4216152,-0.0045212796,3,Winter
193030,-0.011851814,0.018336052,-0.10510614,0.42284998,-0.0034917337,3,Winter
193053,-0.015350326,0.021292768,-0.035382565,0.35975006,0.0018936063,3,Winter
193054,-0.011494361,0.022956125,-0.042305898,0.43162197,-0.00071326015,3,Winter
193087,-0.02081329,0.022079557,-0.06495724,-0.14439663,0.0012431964,3,Winter
193096,-0.047136277,0.0017725012,-0.013904335,-0.14258908,0.0006012003,3,Winter
193100,-0.0047114394,0.045673802,0.05040759,0.25027266,-0.0027756947,3,Winter
193103,0.019711891,0.029416975,-0.027710663,0.47877273,-0.0010957206,3,Winter
193118,-0.043342877,0.0028904541,-0.021161856,-0.14304607,0.0010419348,3,Winter
193126,0.047723312,0.03664453,0.031074326,0.26813558,0.006656469,3,Winter
193139,-0.023615496,0.010618137,-0.05049791,-0.14613487,0.00124505,3,Winter
193141,-0.024812678,0.007906651,-0.062116478,-0.14640321,0.0015720982,3,Winter
193148,-0.0044108746,0.032652058,0.019838661,0.17063604,-0.0019241979,3,Winter
193151,0.022709584,0.028439742,-0.021525646,0.40143338,-0.0028542834,3,Winter
193153,0.043493345,0.016025973,-0.07297775,0.23252857,0.012851019,3,Winter
193155,0.019456243,0.016327202,-0.11221324,-0.013132832,-0.0028837721,3,Winter
193172,0.007705117,0.020807952,-0.106692135,0.23757991,-0.0029615164,3,Winter
193174,0.02552682,0.02359413,-0.0540889,0.44245726,0.004110456,3,Winter
193176,0.03649555,0.02653867,-0.023647092,0.40498126,0.0062125977,3,Winter
193182,-0.012415344,0.024535615,-0.045976304,-0.14717954,-0.0021773253,3,Winter
193193,-0.04670309,0.005339104,0.018728593,-0.13761146,0.0004896943,3,Winter
193203,0.015116069,0.027213706,-0.053331498,-0.04865103,-0.004558897,3,Winter
193212,-0.037959825,0.010761103,0.022283139,-0.15474662,-0.0017846836,3,Winter
193213,-0.03879997,0.008298376,0.016801745,-0.15289135,-0.00049116864,3,Winter
193227,-0.028459886,0.016465819,0.10026118,-0.06219791,0.0013232979,3,Winter
193230,-0.04081691,-0.008949265,0.024623055,-0.15427807,0.00022706114,3,Winter
193244,-0.036097094,0.007873228,0.09338066,0.029629927,0.0009795828,3,Winter
193248,0.003670647,0.014389626,-0.04634057,-0.05745298,0.0023781555,3,Winter
193265,-0.059247535,-0.06220436,0.018794287,-0.13457851,0.0004409181,3,Winter
193284,-0.0386127,-0.016082421,-0.035852134,-0.14536956,0.0017845395,3,Winter
193305,-0.036539517,-0.0196741,-0.024857212,-0.14685412,0.0016912386,3,Winter
193313,-0.043095272,-0.02455001,-0.036365412,-0.14476128,0.0024953668,3,Winter
193350,-0.028743489,-0.013829862,-0.02504301,-0.14866279,0.0018328831,3,Winter
193357,-0.054799244,-0.02705615,0.027481785,-0.15080278,-1.9877755e-06,3,Winter
193362,-0.06865726,-0.03318241,0.05630326,-0.045816526,0.00042039895,3,Winter
193369,-0.012616104,0.005324338,-0.029371392,0.20327751,0.00307852,3,Winter
193374,-0.027284553,-0.008416833,-0.042529605,-0.14806762,0.0023460067,3,Winter
193382,-0.036081858,-0.021665955,-0.046745382,-0.14577036,0.0008762,3,Winter
193387,-0.029380685,-0.002132445,-0.055142496,0.10591161,0.0026542132,3,Winter
193389,-0.021408703,0.0068054423,-0.030301956,0.36953005,0.00036321848,3,Winter
193394,0.0011596967,0.014162057,-0.036252968,0.07387554,0.0012946601,3,Winter
193396,-0.010391605,0.008309567,-0.07449789,-0.13939448,0.0012944905,3,Winter
193401,-0.02339361,-0.0025098112,-0.038390793,-0.14942804,0.002207414,3,Winter
193404,-0.027022565,-0.0075055608,-0.0076458356,-0.15123603,0.00040160958,3,Winter
193410,-0.04826539,-0.026679214,0.072020724,-0.020472886,-0.0016731778,3,Winter
193415,-0.015057176,0.01398401,0.14284132,0.25836864,0.0015797014,3,Winter
193429,-0.0401809,-0.015200719,-0.039767444,-0.14426263,0.001708496,3,Winter
193437,-0.03264362,0.008949524,-0.037064932,0.3714151,-0.0032233575,3,Winter
193439,-0.026435692,0.027495794,-0.0089166025,0.45910743,-0.0059923492,3,Winter
193453,-0.06299147,-0.02894699,0.038052637,-0.15311585,0.0012267827,3,Winter
193465,-0.002522067,0.024874007,0.0028099858,0.26930097,6.017654e-05,3,Winter
193472,-0.039362475,-0.0014433184,0.0065365327,-0.14835992,0.0010526708,3,Winter
193479,-0.048074145,-0.019775469,-0.022327013,-0.1438294,0.0017744658,3,Winter
193481,-0.051296327,-0.016747879,-0.015340142,-0.13073489,0.0016689241,3,Winter
193499,-0.032949757,-0.0005623955,-0.03797001,-0.1456244,0.0018724768,3,Winter
193524,-0.038921572,0.007964654,0.00036075182,-0.14748913,0.00045836298,3,Winter
193533,0.019670742,0.034631647,0.062406313,0.27467766,-0.002104613,3,Winter
193539,0.021614425,0.04397615,0.14353235,-0.02682351,-0.0046754377,3,Winter
193540,0.010890428,0.042027354,0.12537932,-0.1085065,-0.0012869415,3,Winter
193548,-0.027711064,-0.005586087,-0.042453136,-0.14824827,0.0019011422,3,Winter
193554,-0.037318975,-0.0047881124,-0.016664106,-0.03306841,-0.0013318767,3,Winter
193599,-0.04590537,-0.047034927,-0.020139964,-0.14486803,0.0018816658,4,Summer
193604,-0.02086318,0.009767893,-0.048990376,0.4197114,-0.00072861096,4,Summer
193605,-0.019693198,0.010024587,-0.025658024,0.47797814,-0.0022608193,4,Summer
193609,0.0050044707,0.018656578,0.036139928,0.20546076,0.002383805,4,Summer
193619,-0.038710658,-0.022790806,-0.01710227,-0.1470297,0.0010983235,4,Summer
193621,-0.04429125,-0.025992788,-0.0049586245,-0.14678736,-6.941571e-06,4,Summer
193626,-0.029148083,0.003285878,-0.0005802878,0.10044573,0.0008891014,4,Summer
193627,-0.009318006,0.011130229,-0.054079443,0.19439071,0.0018522587,4,Summer
193628,-0.0020607193,0.016874593,-0.08757985,0.34042874,0.0014323745,4,Summer
193629,-0.002226581,0.015506346,-0.0751665,0.46257094,-0.0018866482,4,Summer
193643,-0.034873597,-0.0058554495,-0.016090043,-0.14863154,0.00047983133,4,Summer
193654,0.006040239,0.017504167,0.05535728,0.37411633,0.003979153,4,Summer
193669,-0.05037329,-0.052295517,-0.0018981369,-0.14502952,0.00032960126,4,Summer
193679,0.019877622,0.024856582,0.03174315,0.22904289,0.0019662075,4,Summer
193681,-8.741186e-05,0.026373627,0.015579913,-0.06785453,-0.002879621,4,Summer
193690,-0.041248024,-0.01646036,-0.00029979655,-0.1479762,0.00096815167,4,Summer
193701,0.01756482,0.01590041,-0.109961756,0.48509014,-0.0021851736,4,Summer
193749,0.033961616,0.026889076,-0.020688653,0.38999107,0.0064003607,4,Summer
193756,-0.027542498,0.024090635,0.011709391,-0.14964938,0.000644212,4,Summer
193782,-0.032572728,0.014567576,-0.0314258,-0.14349431,0.00030476344,4,Summer
193789,-0.036700666,0.036440592,0.03770854,0.0496593,-0.003836678,4,Summer
193791,0.013713709,0.013851634,-0.13438457,0.35025057,-0.005693364,4,Summer
193806,-0.02874836,0.01954878,-0.026867408,-0.14511928,0.0024457138,4,Summer
193809,-0.0339466,0.01994304,-0.0070850733,-0.14649308,0.0003527016,4,Summer
193811,-0.039593816,0.01840679,0.004524526,-0.14678395,-0.0010207193,4,Summer
193815,0.035755742,0.03659945,0.0006825268,0.29233998,-0.0020272152,4,Summer
193833,-0.026866386,-0.014754257,-0.042618684,-0.14850727,0.0026067696,4,Summer
193846,-0.0012536069,0.020243991,0.09848797,-0.097936615,0.006747899,4,Summer
193850,-0.020262316,-0.009956029,-0.013684351,-0.15086423,0.0021668228,4,Summer
193854,-0.028127747,-0.013201619,-0.03921989,-0.14752616,0.0021619727,4,Summer
193864,0.055618204,0.019717425,-0.02844594,0.5062536,0.00965565,4,Summer
193874,-0.004574208,0.013115273,-0.042809255,-0.15220387,0.0010807121,4,Summer
193878,-0.020169865,0.0009817753,-0.03035141,-0.15111832,0.0025563985,4,Summer
193890,0.074726485,0.016366674,-0.08279572,0.39353004,0.010637039,4,Summer
193895,0.0072505986,0.02292624,-0.061524067,-0.15227231,-0.0020520333,4,Summer
193915,0.06567862,0.00803013,-0.11164036,0.08603073,0.00780228,4,Summer
193926,-0.013673532,0.020156296,-0.04970701,-0.14874415,0.00023563442,4,Summer
193954,0.051868312,0.039015535,0.114149295,0.37654674,0.006263633,4,Summer
193957,0.08467145,0.04340899,0.11443572,0.5254043,0.0019106267,4,Summer
193988,0.012051567,0.022200093,-0.011318272,-0.156462,-0.006806308,4,Summer
193994,-0.009675494,0.011669034,0.026384952,-0.16018306,-0.0024113297,4,Summer
194004,0.06512431,0.027947066,0.031203493,0.50465906,0.0060511525,4,Summer
194027,0.007683106,0.016680857,0.06814267,0.41039756,0.004848661,4,Summer
194039,-0.018988917,0.0010250824,0.024388354,-0.1592908,0.00050457736,4,Summer
194059,-0.0043323827,0.029447796,0.0114887515,-0.1822169,-0.008968899,4,Summer
194083,-0.0053125313,0.037682816,-0.035898514,-0.14779857,-0.0031933922,4,Summer
194084,-0.011817066,0.03647724,-0.030699484,-0.14701661,-0.00094187434,4,Summer
194086,-0.019891452,0.03530444,-0.022199197,-0.14542383,-0.0013572195,4,Summer
194088,-0.026918795,0.030928684,-0.028877463,-0.14567035,-0.000370674,4,Summer
194107,-0.0056037395,0.033897657,-0.028401129,-0.15072758,-0.0054253163,4,Summer
194108,-0.011646118,0.032949697,-0.007090862,-0.1508198,-0.007835,4,Summer
194115,-0.039333723,0.0027543618,0.039427035,-0.1583859,-0.00013234575,4,Summer
194125,0.018632295,0.046984423,0.093718745,0.4400357,0.001113838,4,Summer
194130,-0.0058552395,0.02220782,-0.036772944,-0.17453296,-0.008523765,4,Summer
194132,-0.015491293,0.024711912,-0.04102055,-0.14742656,-0.0007016124,4,Summer
194139,-0.033473015,0.0077359416,-0.031626265,-0.1450998,0.0016296307,4,Summer
194146,0.012658124,0.04246945,0.064624056,0.5352469,-0.0014004539,4,Summer
194152,0.020696536,0.027589003,-0.038851462,-0.04977427,-0.0058772312,4,Summer
194154,-0.0046402737,0.020517232,-0.093708076,-0.14894018,-0.004272881,4,Summer
194172,0.067494884,0.023145312,-0.029609736,0.38317242,0.00888363,4,Summer
194188,-0.019931624,0.02546157,0.041253377,0.03600133,0.0010019123,4,Summer
194213,0.0040519605,0.049996898,0.10554318,0.09653236,-0.005690371,4,Summer
194224,-0.00031919312,0.021669434,-0.038938873,-0.15325305,-0.0029622584,4,Summer
194254,-0.029419517,-0.028298808,-0.039446488,-0.1493501,0.0010204285,4,Summer
194282,-0.049410537,-0.042301863,0.008170143,-0.057135023,0.00026957708,4,Summer
194283,-0.03746656,-0.033599176,0.0103005655,0.022101134,0.00010171932,4,Summer
194301,-0.037217356,-0.041202463,-0.033679567,-0.14886042,0.00047374776,5,Summer
194304,-0.052866288,-0.044068553,-0.02054837,0.028338535,0.0015520845,5,Summer
194314,-0.019582795,-0.022623638,-0.030716402,-0.06229,0.0025651043,5,Summer
194365,-0.022894364,-0.015759801,-0.016562704,-0.15112054,0.0013850423,5,Summer
194371,-0.035988353,-0.020490954,-0.01607501,-0.1626435,0.0003597451,5,Summer
194375,0.018005738,0.005918081,-0.026667066,0.27945024,0.0059830053,5,Summer
194395,-0.030218117,-0.010445159,-0.018531185,-0.15850295,0.00044147152,5,Summer
194396,-0.03363849,-0.009075123,0.018619759,-0.07168075,0.0005189007,5,Summer
194397,-0.021002,-0.0010173278,-0.0045065624,0.046234503,-0.00022591275,5,Summer
194401,0.03869491,0.012959711,-0.099384695,0.50728303,0.009125777,5,Summer
194417,-0.016625017,-0.0026864544,-0.032451294,-0.1526695,0.0016174639,5,Summer
194426,0.06737064,0.018679757,-0.028440462,0.5254641,0.009325411,5,Summer
194428,0.08153093,0.023187406,1.6857244e-05,0.3457867,0.006796152,5,Summer
194431,0.05326097,0.024391782,0.006362489,-0.055041194,0.0057949293,5,Summer
194435,0.0027236098,0.008711715,-0.022625286,-0.15670082,-0.00027844953,5,Summer
194438,-0.014431777,0.0049688616,0.027704872,-0.16027673,0.0005209415,5,Summer
194464,-0.018184327,0.01825062,-0.060656585,-0.15129532,0.0012699605,5,Summer
194475,0.09000615,0.059400603,0.16744347,0.5606862,0.002713812,5,Summer
194498,0.06992338,0.011905821,-0.12086925,0.5747195,0.009451739,5,Summer
194502,0.081630304,0.028692622,0.009551038,0.12501435,0.007289831,5,Summer
194506,-0.003493603,0.032059014,-0.01781329,-0.15015146,-0.00898991,5,Summer
194534,-0.002572018,0.028172305,-0.053709697,-0.15004031,-0.004898925,5,Summer
194539,-0.024342429,0.016844511,-0.042797264,-0.15503944,0.0010696388,5,Summer
194541,-0.0037284067,0.04335313,0.0446911,0.09803037,-0.001705039,5,Summer
194548,0.09905196,0.017301273,-0.051076178,0.45697513,0.005892047,5,Summer
194556,0.011907723,0.03659759,-0.04563144,-0.1496141,-0.0040137526,5,Summer
194562,-0.016738027,0.034559608,-0.01917601,-0.14773831,-0.0026109244,5,Summer
194578,0.026464967,0.02531303,-0.0549042,-0.15509385,0.0002577355,5,Summer
194584,-0.007889831,0.014829317,-0.013729725,-0.155127,-0.0007835468,5,Summer
194587,-0.015212162,0.005228746,-0.021465957,-0.15067574,0.0038598734,5,Summer
194588,-0.010634453,0.016412659,0.013253753,-0.039535765,0.0014596246,5,Summer
194599,0.114135794,0.0599718,0.14551552,-0.046372347,0.006344579,5,Summer
194601,0.050929658,0.04378808,0.052844692,-0.17587462,-0.0034869276,5,Summer
194616,0.081688695,0.021730322,-0.04267944,0.41585204,0.005449259,5,Summer
194630,-0.0020572555,0.01857162,-0.037297513,-0.1555687,0.0005320755,5,Summer
194634,-0.0153944185,0.007996191,-0.022450155,-0.1543956,0.001897658,5,Summer
194650,0.030676907,0.025678845,0.033268925,-0.16569008,-0.003165479,5,Summer
194657,-0.0150466515,-0.00628241,0.05849185,-0.16898684,-0.00037274056,5,Summer
194660,-0.018274236,-0.022216571,0.06412886,-0.067227915,0.001893792,5,Summer
194688,0.07476004,0.012062227,0.072648436,0.43100613,0.0047084573,5,Summer
194693,0.12776698,0.0282595,0.0938169,0.21664979,0.00735272,5,Summer
194699,0.016489128,0.008711209,0.038713716,-0.16634986,0.0048044133,5,Summer
194709,0.0051088524,0.0009402593,0.0053912415,0.07879063,0.0013014631,5,Summer
194730,-0.01845181,-0.008807373,-0.037032764,-0.1512388,0.0019512104,5,Summer
194732,-0.010256081,-0.0029340978,-0.027084319,-0.03769023,0.0005526491,5,Summer
194772,0.02629175,0.04470675,0.11276929,-0.1841031,-0.004835875,5,Summer
194774,0.009275344,0.040509723,0.12147646,-0.186228,-0.004591973,5,Summer
194787,0.16471736,0.05294768,0.21121408,0.5465847,0.0024103508,5,Summer
194795,0.020739438,0.035709772,0.06762551,-0.16986153,-0.009951979,5,Summer
194796,0.013231754,0.03572269,0.08026449,-0.17362966,-0.00843326,5,Summer
194809,0.12132989,0.009837404,0.20060277,0.51629835,-0.001211602,5,Summer
194810,0.14040348,0.025052328,0.19416934,0.53646994,0.0021498327,5,Summer
194835,0.11622777,0.02189474,0.1341003,0.39763895,0.0045738807,5,Summer
194888,0.009108401,-0.00933158,-0.040688325,-0.16851339,0.0022188139,5,Summer
194891,-0.0073881308,-0.027716937,0.021304637,-0.16452216,-4.4474968e-05,5,Summer
194905,0.058077045,-0.0211764,0.08505403,0.19357434,0.00543679,5,Summer
194912,0.02493282,-0.008483489,-0.008453926,-0.15542094,0.0007320713,5,Summer
194925,-0.027419822,-0.06282712,0.107903205,0.020594843,0.0021713176,5,Summer
194928,0.0030270205,-0.043274634,0.11734934,0.44587627,0.004585443,5,Summer
194929,0.030140027,-0.033605326,0.11681983,0.5084404,0.0063612466,5,Summer
194932,0.06774598,-0.005580015,0.022839617,0.3955029,0.005868204,5,Summer
194949,-0.008324756,-0.038969606,0.055375244,0.060326844,0.0008812841,5,Summer
194963,0.0030571,-0.0184692,0.027290221,-0.16479298,0.0014396705,5,Summer
194966,-0.011855007,-0.033835523,0.0031230494,-0.15830863,0.00081615447,5,Summer
194979,-0.0080016535,-0.018886374,-0.024356322,0.455558,0.0027530405,5,Summer
194982,-0.007444714,-0.02139748,-0.024921723,0.114224575,0.0019748397,5,Summer
194984,-0.018227944,-0.028666798,-0.033311307,-0.15003459,0.0020959575,5,Summer
194994,-0.024894258,-0.02723586,-0.062974826,-0.15097593,0.0013072089,5,Summer
195000,-0.0037507855,-0.010421398,-0.030377982,0.15321468,0.0044586463,5,Summer
195009,-0.019610025,-0.024675641,-0.026773682,-0.15278545,0.0011464029,5,Summer
195016,-0.028598588,-0.036640137,-0.022822779,-0.14947982,0.0009611921,5,Summer
195038,-0.036421582,-0.050246358,0.013786975,-0.15377799,0.0007272642,6,Summer
195043,-0.04418783,-0.06992072,0.03150726,-0.14004469,0.0015980209,6,Summer
195054,0.009555838,-0.010582908,-0.009560311,0.111202195,0.009227616,6,Summer
195062,-0.03775016,-0.061586175,0.013202236,-0.15408744,0.00087840424,6,Summer
195068,-0.045288943,-0.06698802,0.028161969,-0.061250817,0.00023985282,6,Summer
195095,0.019233372,0.0033970159,-0.102557786,0.3709449,0.0058700396,6,Summer
195102,0.061797306,0.005630672,-0.06286543,0.07238903,0.006715461,6,Summer
195108,0.0014702316,-0.010611942,-0.049137853,-0.15831092,6.334712e-05,6,Summer
195109,0.00013276412,-0.013334154,-0.03992959,-0.15840286,-0.00013791498,6,Summer
195152,0.03261668,0.0066228197,-0.07272089,-0.15309155,0.0025621038,6,Summer
195167,0.07161795,0.007577349,-0.00012713212,0.31515822,0.010668664,6,Summer
195169,0.0880145,0.015948577,-0.006140384,0.056554154,0.008330158,6,Summer
195176,0.041610394,0.010819779,-0.04207564,-0.16428424,0.0025931804,6,Summer
195219,0.1081576,0.0043095318,0.07510509,0.50572544,0.006531523,6,Summer
195220,0.10926361,0.008676478,0.07853118,0.40204906,0.0054056784,6,Summer
195223,0.08086198,0.013516139,0.0627259,-0.021057392,0.00448515,6,Summer
195260,-0.014378886,-0.032080993,0.10422158,-0.039220214,0.0036744466,6,Summer
195263,0.054477442,-0.003098082,0.1476893,0.33945045,0.007554392,6,Summer
195270,0.109668486,0.025876286,0.15741909,0.14374803,0.0023920184,6,Summer
195276,0.00811586,-0.008217958,0.012129625,-0.16531666,0.00070443045,6,Summer
195296,0.04931757,-0.0006419373,0.07437627,-0.13960044,-0.0012970855,6,Summer
195325,0.008487377,-0.010303481,0.07075041,-0.17717426,-0.00026767605,6,Summer
195340,0.11598383,0.018396422,0.1459411,0.46427596,0.0041148756,6,Summer
195346,0.02907285,-0.0074631474,0.032865167,-0.17006685,-0.00012245897,6,Summer
195350,0.00231936,-0.01894265,0.07203763,-0.17710786,-0.00017754541,6,Summer
195364,0.09509274,-0.0041229883,0.12656672,0.42400968,0.008511638,6,Summer
195380,-0.013735764,-0.045709483,0.094770424,-0.02274085,0.0018792525,6,Summer
195387,0.07908736,0.0035360383,0.1510676,0.4146119,0.009629795,6,Summer
195390,0.068577655,0.0134534445,0.07952402,0.07617972,0.0044969553,6,Summer
195399,-0.0043288623,-0.024650542,0.048230905,-0.16988644,0.00013789807,6,Summer
195407,0.029101804,-0.019182267,0.052290965,0.23318945,0.0050571226,6,Summer
195408,0.0443723,-0.013550021,0.05699166,0.3315088,0.008796511,6,Summer
195441,-0.028702054,-0.06169253,0.076833054,-0.17413664,0.00037893647,6,Summer
195457,-0.010644908,-0.07936025,0.06637873,0.2263993,0.0028110626,6,Summer
195466,-0.0052205147,-0.03221888,-0.04947189,-0.16113278,-0.00095173594,6,Summer
195473,-0.013611278,-0.037749186,-0.034423858,-0.15815277,0.0002996436,6,Summer
195485,0.08576631,0.005645292,0.008403993,0.21615212,0.01082413,6,Summer
195486,0.07722118,0.005843884,0.014325711,0.07936787,0.008650859,6,Summer
195488,0.043495335,0.00086614327,-0.041888807,-0.15577987,-7.034659e-05,6,Summer
195490,0.017137136,-0.010313979,-0.051819805,-0.16381931,-0.000499177,6,Summer
195514,0.0422952,-0.0135837635,0.047713175,-0.17758381,-0.0019348931,6,Summer
195521,-0.017729856,-0.05363853,0.07499635,-0.17547572,-0.000110118606,6,Summer
