,T,RH,WS,Rs,P,month,season
24974,-0.05427788,0.011876795,-0.054172758,-0.080449894,-0.0034586254,11,Post-Monsoon
24982,-0.0028187109,0.035208005,0.005828688,0.035689082,-0.0011493552,11,Post-Monsoon
24991,-0.04000571,0.011984211,-0.048728194,-0.14675803,0.0015495493,11,Post-Monsoon
25018,-0.054510806,-0.007955199,-0.026068212,-0.14572752,0.0011519243,11,Post-Monsoon
25019,-0.051535763,-0.0059869904,-0.036495272,-0.15943928,-0.0014797873,11,Post-Monsoon
25020,-0.057077657,0.0012201796,-0.03251217,-0.08565606,-0.0023003528,11,Post-Monsoon
25021,-0.064664,0.019915234,0.010239201,0.030173331,-0.00452009,11,Post-Monsoon
25051,-0.019042127,0.05150318,0.03541272,0.16561711,-0.006334684,11,Post-Monsoon
25057,-0.0594936,0.023103647,0.0013088994,-0.14733809,8.107402e-05,11,Post-Monsoon
25059,-0.06647537,0.015527914,0.007133,-0.14849246,0.0005512444,11,Post-Monsoon
25105,-0.064865805,0.02360112,-0.0061014504,-0.14502199,-0.0003110825,11,Post-Monsoon
25114,-0.07524141,0.0080578355,-0.015123772,-0.14437065,0.00041616932,11,Post-Monsoon
25122,-0.013929542,0.03284589,-0.041180924,0.2594753,-0.008148452,11,Post-Monsoon
25141,-0.091872424,0.026353793,0.024668222,0.0680227,-0.007361558,11,Post-Monsoon
25173,-0.02601134,0.034196604,-0.01989979,-0.091943435,-0.006091564,11,Post-Monsoon
25187,-0.067666255,0.019148836,0.01572927,-0.15706223,-0.003339878,11,Post-Monsoon
25196,-0.04426435,0.054626476,0.07658574,0.0042150393,-0.0068246997,11,Post-Monsoon
25214,-0.098952435,0.031117555,0.04254889,0.13972054,-0.0054951566,11,Post-Monsoon
25236,-0.06686083,0.011856453,-0.05297365,-0.080239,-0.003511767,11,Post-Monsoon
25241,-0.021459842,0.03011945,-0.05887099,0.33118236,-0.009893608,11,Post-Monsoon
25254,-0.06496717,0.02257253,-0.024842717,-0.1439321,7.876194e-05,11,Post-Monsoon
25261,-0.08102333,0.029769087,-0.010257572,0.16233955,-0.008423144,11,Post-Monsoon
25277,-0.07458204,0.027207272,0.010181118,-0.14998965,-0.0015545241,11,Post-Monsoon
25286,-0.06521978,0.042051286,0.03486092,0.24281354,-0.009561701,11,Post-Monsoon
25291,-0.019673426,0.042345174,0.0025117644,0.043661058,-0.006189503,11,Post-Monsoon
25306,-0.07857461,0.014050132,-0.00097327563,-0.14711075,0.00024599122,11,Post-Monsoon
25321,-0.06365641,0.02452127,-0.0031219104,-0.14565048,-0.00022121714,11,Post-Monsoon
25336,-0.020589473,0.03281854,-0.042398885,0.3063169,-0.009212911,11,Post-Monsoon
25337,-0.010665419,0.028830873,-0.056819975,0.24468997,-0.006814589,11,Post-Monsoon
25347,-0.06799507,0.022587223,-0.0069168685,-0.14493962,-0.00030411212,11,Post-Monsoon
25358,-0.0584949,0.036886178,0.011739415,0.24226461,-0.008287728,12,Winter
25381,-0.074239574,0.030269796,-0.007649804,0.1425059,-0.006128051,12,Winter
25384,-0.013049602,0.042255007,-0.013955621,0.3139385,-0.009101195,12,Winter
25386,-0.0016717446,0.040917736,0.0018689609,0.17143415,-0.0021599457,12,Winter
25398,-0.06649414,0.022392444,-0.016740063,-0.14449601,-3.9140632e-05,12,Winter
25442,-0.050782613,0.021424698,-0.03013294,-0.14479212,0.0005864107,12,Winter
25445,-0.056631,0.01941585,-0.026336439,-0.14421001,0.00056961976,12,Winter
25458,0.0068874666,0.033208996,-0.008856761,0.1623995,0.006015023,12,Winter
25468,-0.058572464,0.020191688,-0.0053757667,-0.14630055,-9.18757e-05,12,Winter
25487,-0.04168598,0.019324714,-0.037609987,-0.14481778,0.0008415567,12,Winter
25494,-0.054808237,0.011407097,-0.032560542,-0.14363538,0.00093328545,12,Winter
25512,-0.03145361,0.014189683,-0.048854552,-0.14800017,0.00020789605,12,Winter
25520,-0.052113872,9.372095e-06,-0.026462296,-0.14611839,0.0011253528,12,Winter
25522,-0.051260706,0.005646213,-0.03601374,-0.10799862,-0.0020301493,12,Winter
25528,0.025009345,0.04766752,0.09555749,0.25716627,0.004969906,12,Winter
25576,-0.023753436,0.033106726,0.035028644,0.22943789,-0.005106129,12,Winter
25582,-0.052292857,-0.003287346,-0.005454473,-0.14873593,0.0009204233,12,Winter
25592,-0.06331467,-0.034486562,-0.013065433,-0.14505002,0.0013885917,12,Winter
25593,-0.06451228,-0.036104303,-0.015062645,-0.1443819,0.0020531588,12,Winter
25595,-0.081577845,-0.03437707,0.0032608144,-0.007248025,-0.003024119,12,Winter
25598,-0.048340954,0.017801842,-0.003691565,0.23773901,-0.006646794,12,Winter
25601,-0.027829884,0.024439223,-0.031223012,0.14227656,-0.0069460827,12,Winter
25608,-0.058836978,-0.008237119,-0.021996308,-0.14552209,0.0016545473,12,Winter
25618,-0.08368164,-0.030612174,1.8980369e-05,0.0006694236,-0.0035441103,12,Winter
25655,-0.05793277,-0.008789901,-0.028194984,-0.14418173,0.0016798008,12,Winter
25657,-0.06094923,-0.01300049,-0.026835037,-0.14384452,0.0017877668,12,Winter
25671,-0.034217212,0.021308916,-0.02812837,0.13211966,-0.005946882,12,Winter
25721,-0.04828633,0.013480935,-0.041538008,-0.17162374,-0.0036838895,12,Winter
25724,-0.0693635,0.018961834,-0.015153322,-0.14422268,0.00026085463,12,Winter
25726,-0.0721878,0.01566884,-0.014120926,-0.1446158,0.0002322444,12,Winter
25750,-0.07029649,0.00878829,-0.016083037,-0.1440554,0.0005824117,12,Winter
25758,-0.07637694,-0.013409753,-0.015432298,-0.14411816,0.0012520077,12,Winter
25832,-0.098946586,-0.009251649,0.015661404,-0.0026381973,-0.0040829945,12,Winter
25853,-0.07220795,-0.02064829,-0.012918055,-0.14460793,0.0012327041,12,Winter
25869,-0.060099296,0.0011533558,-0.026293026,-0.14395186,0.0012172892,12,Winter
25872,-0.066870704,-0.006399916,-0.01925501,-0.14383963,0.0011185989,12,Winter
25890,-0.04845712,0.015658226,-0.03598356,-0.14456686,0.0010142428,12,Winter
25891,-0.054074645,0.012063066,-0.030285656,-0.14419162,0.0009528612,12,Winter
25896,-0.06826024,0.0022399167,-0.013100829,-0.14454539,0.0009035434,12,Winter
25897,-0.071235284,0.0005954145,-0.008740447,-0.14452225,0.00076849066,12,Winter
25909,-0.052068383,0.039034594,0.029197136,0.24601519,-0.008778495,12,Winter
25913,-0.04928313,0.012404787,-0.043631975,-0.1681386,-0.0063656443,12,Winter
25914,-0.061236095,0.015457096,-0.02229703,-0.1442305,0.0009492174,12,Winter
25927,-0.07579196,-0.005669252,-0.0153941475,-0.107894115,-0.0017703058,12,Winter
25942,-0.0736574,0.01021088,-0.019993544,-0.14366734,0.0006173495,12,Winter
25966,-0.07642526,0.01135232,-0.0014858566,-0.14676462,0.00019610199,12,Winter
25987,-0.06987181,0.010849235,-0.009260013,-0.14477375,0.00060579216,12,Winter
26005,-0.081493795,0.040237494,0.044580508,0.2476892,-0.0082934145,12,Winter
26015,-0.07641721,0.0038644935,-0.015606764,-0.14479691,0.001142329,12,Winter
26017,-0.07770477,0.0005896873,-0.016013594,-0.14457457,0.0007982485,12,Winter
26024,-0.10351527,0.0048022396,0.009433698,-0.009030663,-0.002894686,12,Winter
26028,-0.06936007,0.026150385,-0.026956722,0.27422515,-0.009719987,12,Winter
26029,-0.059482124,0.030409781,-0.018218588,0.2400677,-0.008292315,12,Winter
26033,-0.045879852,0.014023595,-0.06090159,-0.17188841,-0.006033257,12,Winter
26034,-0.057597127,0.019207345,-0.036089096,-0.14211303,0.001323033,12,Winter
26045,-0.07729114,0.0032202785,-0.014563965,-0.144916,0.0009263028,12,Winter
26055,-0.030038554,0.029209014,-0.036506455,0.06210952,-0.0046712924,12,Winter
26062,-0.06285982,0.019652508,-0.027840724,-0.1431364,0.00071260694,12,Winter
26072,-0.08115675,0.02120378,-0.005138388,0.0056258645,-0.002692991,12,Winter
26077,-0.029331401,0.023990972,-0.07807783,0.25731406,-0.010731544,12,Winter
26103,-0.048941728,0.041796185,0.053507514,0.066873044,-0.0067136777,1,Winter
26118,-0.08022212,0.006325971,-0.015852896,-0.14503321,0.0005330669,1,Winter
26121,-0.10672029,0.020717485,0.0043633794,0.12375678,-0.0044324733,1,Winter
26123,-0.080056466,0.03814961,0.010599513,0.28326312,-0.011449711,1,Winter
26137,-0.08374649,0.00087249494,0.0074577183,-0.14743878,0.00023175875,1,Winter
26138,-0.08315718,-0.0057569337,0.004856564,-0.14725801,0.0001485114,1,Winter
26141,-0.08215727,-0.019714136,0.0032578555,-0.14656928,0.0005157901,1,Winter
26142,-0.08581029,-0.021587009,0.0041887127,-0.14667149,9.143421e-05,1,Winter
26150,-0.067954496,0.036193844,0.030617092,0.1510095,-0.004499787,1,Winter
26171,-0.09182078,0.026975749,0.066184215,0.21732177,-0.0070500337,1,Winter
26179,-0.064946145,0.007000654,0.006853285,-0.14895305,0.0006761847,1,Winter
26183,-0.07904554,0.003614621,0.01775106,-0.14980116,-0.00068133714,1,Winter
26186,-0.08523147,0.0039056786,0.023065846,-0.15111952,-0.00032320785,1,Winter
26190,-0.081067964,-0.0025553228,0.0032539105,-0.14675353,0.00052105077,1,Winter
26194,-0.0850409,0.02766015,0.059305463,0.14176743,-0.0042993706,1,Winter
26196,-0.05541827,0.032462597,0.033557147,0.27272326,-0.010023784,1,Winter
26259,-0.08196591,-0.0030642727,0.010715697,-0.1485392,0.00035066024,1,Winter
26264,-0.11007413,0.0035679329,0.035683256,0.0067251283,-0.0070354147,1,Winter
26274,-0.05596888,0.013303228,-0.02426856,-0.14403021,0.0013540544,1,Winter
26276,-0.061465576,0.010239778,-0.023770783,-0.14371003,0.0013315598,1,Winter
26279,-0.06864282,0.006162548,-0.0151932305,-0.14415115,0.0008689153,1,Winter
26291,-0.0667689,0.03499902,0.013456509,0.27156913,-0.0091225775,1,Winter
26296,-0.04299123,0.01697494,-0.090492144,-0.055191323,-0.0060803974,1,Winter
26306,-0.06673241,0.0016567229,-0.026902685,-0.14297855,0.001116653,1,Winter
26310,-0.059216056,0.0014769065,-0.033330802,-0.115249835,-0.0014538349,1,Winter
26315,-0.033237644,0.022644626,-0.09628227,0.30560058,-0.012787514,1,Winter
26319,-0.031799912,0.017703427,-0.09968027,-0.08015026,-0.007990674,1,Winter
26329,-0.062878355,0.010009278,-0.028063323,-0.14291516,0.0008529801,1,Winter
26351,-0.062231928,0.010172971,-0.0238062,-0.1436522,0.001048415,1,Winter
26354,-0.06304414,0.0065577743,-0.02721645,-0.14328483,0.0009966874,1,Winter
26366,-0.023481753,0.036567636,-0.0025814,-0.042007882,-0.0036963362,1,Winter
26369,-0.045113023,0.014921927,-0.031611186,-0.14639542,0.0006022636,1,Winter
26372,-0.044371128,0.012696992,-0.043116216,-0.14452587,0.00095089787,1,Winter
26387,-0.012846336,0.020991303,-0.09000296,0.27808815,-0.01020481,1,Winter
26389,-0.01207841,0.023805786,-0.050882988,0.09457761,-0.0066168876,1,Winter
26393,-0.045429584,0.010867939,-0.0271037,-0.14762753,0.0014715332,1,Winter
26411,-0.0046283393,0.033083364,-0.022877801,0.2860522,-0.0047950232,1,Winter
26414,-0.018896328,0.02033792,-0.071050346,-0.05470775,-0.004712891,1,Winter
26442,-0.04155349,0.01217639,-0.04127991,-0.14641716,0.001315137,1,Winter
26449,-0.044984005,0.0074228863,-0.043465912,-0.14604779,0.0011267432,1,Winter
26454,-0.05646262,0.013178726,-0.03214673,-0.045255203,-0.002630969,1,Winter
26456,-0.039965548,0.017972996,-0.026535574,0.14594153,-0.0048616123,1,Winter
26460,-0.009561786,0.04475154,0.059113417,0.14254838,-0.0023001411,1,Winter
26476,-0.06213956,-0.06224642,-0.007497575,-0.14612852,0.0013405647,1,Winter
26479,-0.08057519,-0.041319422,0.01322958,0.11613098,-0.00244068,1,Winter
26485,-0.039186742,0.043169048,0.07367879,0.116115205,-0.0096876295,1,Winter
26500,-0.07482749,0.013885704,-0.023910273,-0.14386451,0.000529759,1,Winter
26547,-0.07378282,-0.010958665,0.007526319,-0.14826886,-8.254691e-05,1,Winter
26549,-0.080680534,-0.0038848638,0.030310063,-0.061463784,-0.0028251258,1,Winter
26568,-0.06520598,-0.019502178,-0.0043170555,-0.14743383,0.00013941301,1,Winter
26570,-0.072035715,-0.024614383,0.0053782905,-0.14867263,-0.00035631016,1,Winter
26572,-0.07525862,-0.030523753,0.02868599,-0.10593753,0.0014239211,1,Winter
26583,-0.04992664,-0.010060147,-0.027980948,-0.1480169,0.0017035966,1,Winter
26586,-0.060421824,-0.021406688,-0.013112971,-0.14624265,0.00036515418,1,Winter
26601,-0.0744988,0.009035792,-0.011219294,0.28255814,-0.007867335,1,Winter
26611,-0.0668723,-0.02145036,-0.0016042825,-0.14696683,0.00024187178,1,Winter
26619,-0.06733018,-0.038177047,-0.021630153,-0.1452831,0.0020217341,1,Winter
26652,-0.0520087,0.033724673,-0.0013669882,0.114064656,-0.0042168843,1,Winter
26667,-0.07408266,-0.016619243,-0.014857157,-0.14404863,0.001233358,1,Winter
26668,-0.07100123,-0.010985064,-0.007073238,-0.10424675,-0.0007173132,1,Winter
26678,-0.046733413,0.014530307,-0.066425726,-0.14374982,-0.0056337267,1,Winter
26683,-0.06525621,0.011346448,-0.027812727,-0.14253558,0.0008265167,1,Winter
26684,-0.067789,0.00869222,-0.028659433,-0.14254664,0.000682345,1,Winter
26685,-0.06821254,0.0066693677,-0.029495467,-0.14286734,0.0006441031,1,Winter
26697,-0.05090957,0.02096207,-0.08791647,0.35818315,-0.01229859,1,Winter
26727,-0.05253405,0.015995609,-0.033238657,-0.14397225,0.0004292727,1,Winter
26733,-0.07084028,0.001998937,-0.011239867,-0.1449796,0.0006821915,1,Winter
26735,-0.07407102,-0.002562745,-0.008862527,-0.14548267,0.0005154874,1,Winter
26745,-0.039233398,0.019885963,-0.07978121,0.32525566,-0.010345715,1,Winter
26780,-0.058776222,-0.006275012,-0.019145647,-0.14590822,0.00045446283,1,Winter
26799,-0.059435207,-0.010076818,-0.01906387,-0.14549384,0.0012071655,1,Winter
26800,-0.062800646,-0.013327742,-0.015969796,-0.14521782,0.0013194144,1,Winter
26803,-0.06784353,-0.019780427,-0.012605427,-0.14485991,0.0005730056,1,Winter
26808,-0.06879852,-0.03017605,-0.019253463,-0.1453404,0.0014477029,1,Winter
26825,-0.056260146,0.009585827,-0.044150766,-0.14249898,0.0006320829,1,Winter
26837,-0.07844512,0.0274778,0.012156208,0.25527257,-0.009520221,2,Winter
26850,-0.073790014,0.005071206,-0.013037642,-0.14474875,0.0006556863,2,Winter
26885,-0.07314345,0.02252547,-0.033901803,0.27141082,-0.012548013,2,Winter
26915,-0.032712195,0.02719078,-0.040040288,0.019701988,-0.0067114504,2,Winter
26927,-0.06344334,0.017071338,-0.031695392,-0.14315666,0.0007485328,2,Winter
26933,-0.050195556,0.029688785,-0.026553797,0.27044782,-0.00966571,2,Winter
26942,-0.058786646,0.02647772,-0.018947357,-0.1440544,-0.00036387032,2,Winter
26943,-0.06310904,0.025869887,-0.019121155,-0.14328238,-0.00013430978,2,Winter
26945,-0.06893528,0.025185741,-0.019035395,-0.14331394,0.00021033536,2,Winter
26956,-0.08308674,0.03286374,0.0018488229,0.16041294,-0.0066375276,2,Winter
26957,-0.06347581,0.040128104,0.008378252,0.28012317,-0.010241893,2,Winter
26990,-0.035463545,0.03010367,-0.068454854,-0.1397272,0.00036656132,2,Winter
26993,-0.05445814,0.029756464,-0.036138326,-0.14064862,5.3587246e-05,2,Winter
26999,-0.070882335,0.024209807,-0.029713312,-0.14201094,0.0003465642,2,Winter
27030,-0.07222136,0.038122833,0.09461006,0.3616274,-0.008934673,2,Winter
27032,-0.05069878,0.05699703,0.10775036,0.2519664,-0.008413269,2,Winter
27047,-0.07428697,-0.0036008349,-0.017105192,-0.14400779,0.0007025849,2,Winter
27048,-0.074835725,-0.013020493,-0.014317739,-0.1442396,0.0012020847,2,Winter
27054,-0.063592084,0.04549241,0.038760368,0.38867208,-0.009237235,2,Winter
27066,-0.064931326,-0.021564858,-0.016921896,-0.14411566,0.0016824476,2,Winter
27082,-0.048042014,0.041324444,0.04524033,0.038420916,-0.008794306,2,Winter
27086,-0.06310409,0.006687487,-0.0103787435,-0.1458128,0.0007982765,2,Winter
27091,-0.06829742,-0.013133239,-0.018120198,-0.14360368,0.0015948099,2,Winter
27097,-0.08022668,-0.016242694,0.02426203,-0.08692142,-0.0022133437,2,Winter
27116,-0.07025215,-0.008278452,-0.008376695,-0.1444256,0.000626356,2,Winter
27124,-0.042668123,0.038087927,0.037090622,0.26854676,-0.008811584,2,Winter
27131,-0.02966736,0.016474457,-0.08049263,-0.13867685,-0.010097264,2,Winter
27135,-0.055351205,0.017612638,-0.023570657,-0.14464101,0.0010660111,2,Winter
27176,0.0035112982,0.023868429,-0.06515019,0.29204538,0.0038044963,2,Winter
27196,-0.007175794,0.02748355,-0.057682067,0.40476838,-0.0007796826,2,Winter
27204,-0.02965233,0.028907983,-0.055807132,-0.14290197,-0.0024307466,2,Winter
27220,-0.02450671,0.05572859,0.102794036,0.43322515,-0.0033336522,2,Winter
27221,-0.023476161,0.06128459,0.117243744,0.3993461,-0.00073272217,2,Winter
27236,-0.056877557,-0.042063877,-0.012478183,-0.1478896,0.0015262418,2,Winter
27251,-0.034018084,0.014526632,-0.03125675,-0.15038937,0.0009602628,2,Winter
27255,-0.04585402,0.0150674805,-0.031143045,-0.14672148,0.00070619024,2,Winter
27264,-0.0641477,0.027341455,0.017485,0.03444596,-0.0016046088,2,Winter
27271,-0.0032462399,0.022251388,-0.07275407,0.17148606,-0.005577021,2,Winter
27274,-0.023895765,0.02878089,-0.05588684,-0.14520948,-0.002313985,2,Winter
27283,-0.0617581,0.015755495,-0.012262085,-0.14656621,-0.00034882486,2,Winter
27287,-0.06862848,0.02438898,0.032657575,-0.07654877,-0.0030759643,2,Winter
27296,-0.009623269,0.021672122,-0.0828571,0.023955563,-0.007782202,2,Winter
27301,-0.039158233,0.024864223,-0.042143647,-0.14350206,0.00049305294,2,Winter
27359,-0.054235905,0.01228206,-0.02304119,-0.07890363,-0.0031049002,2,Winter
27361,-0.033749122,0.030496307,-0.023486458,0.19114257,-0.006362275,2,Winter
27387,0.0049764793,0.013859816,-0.1267869,0.41434148,-0.00023431442,2,Winter
27395,-0.013840341,0.029971553,-0.07103299,-0.14670815,-0.0023464053,2,Winter
27399,-0.026742373,0.027160687,-0.054617085,-0.14474426,-0.00040087447,2,Winter
27405,-0.037976176,0.01935228,-0.06034912,-0.14368288,0.0006191738,2,Winter
27425,-0.029965183,0.018685753,-0.048976403,-0.1480282,-3.3015483e-05,2,Winter
27430,-0.044279482,0.009673424,-0.036532495,-0.14631513,0.0010621159,2,Winter
27432,-0.0344423,0.023734113,-0.030067753,0.058933064,-0.0043633077,2,Winter
27442,-0.020733433,0.030648334,-0.036359172,-0.15026735,-0.00093543064,2,Winter
27472,-0.035780013,0.018111957,-0.040417954,-0.14762378,0.0010248555,2,Winter
27496,-0.048499037,0.020801663,-0.021030298,-0.1465113,7.38213e-05,2,Winter
27500,-0.05362025,0.018203307,-0.025049215,-0.14485762,0.00018822878,2,Winter
27515,-0.03002365,0.035212126,-0.040421773,-0.14268093,-0.0024199346,2,Winter
27517,-0.042379,0.03381013,-0.028261818,-0.14264125,-0.0007608276,2,Winter
27539,-0.039868724,0.03562968,-0.031027958,-0.14259547,-0.00019592234,3,Winter
27545,-0.05890875,0.028354144,-0.02219972,-0.14406927,2.4824578e-05,3,Winter
27554,-0.018683186,0.042395208,-0.02207291,0.37881178,-0.008020538,3,Winter
27577,-0.03036443,0.03349626,-0.028962208,0.24389333,-0.0065238313,3,Winter
27578,-0.01198133,0.02070073,-0.08534552,0.3840685,-0.0038158894,3,Winter
27586,-0.016702436,0.0363377,-0.054558195,-0.14318402,-0.0027902129,3,Winter
27605,0.01924234,0.029270895,-0.026419243,0.47800085,0.006825221,3,Winter
27607,0.0342468,0.02976139,-0.013446852,0.2447451,0.0017432552,3,Winter
27608,0.014242811,0.030178621,-0.018524017,0.07316197,-0.0005212256,3,Winter
27622,-0.029687019,0.018764786,-0.055039573,-0.15579304,0.0010291678,3,Winter
27626,0.008772854,0.03596154,-0.00978404,0.39205948,0.0002806116,3,Winter
27630,0.035878353,0.03599062,0.0038710167,0.37834266,0.0080072265,3,Winter
27632,0.027279885,0.035674598,-0.0029123991,0.06866391,0.0004266684,3,Winter
27641,-0.046449594,0.020907221,-0.026457265,-0.1460476,2.4150955e-05,3,Winter
27667,-0.03238261,0.029207958,-0.066525474,-0.14128666,-0.00047611902,3,Winter
27695,-0.048645306,0.018089412,-0.071083084,-0.06506802,-0.007587334,3,Winter
27700,0.06169402,0.03886129,0.027194452,0.52842146,0.009140515,3,Winter
27712,-0.029635582,0.038327947,-0.036107525,-0.14286208,-0.00017035687,3,Winter
27715,-0.041640446,0.034373924,-0.03273285,-0.14228266,-0.0005401248,3,Winter
27732,-0.023439474,0.038615398,-0.03235045,-0.14508706,-0.002160471,3,Winter
27742,-0.042098407,0.014658916,-0.044591147,-0.16456205,0.0001980033,3,Winter
27746,0.024318513,0.023267595,-0.049611047,0.38544798,0.0062214746,3,Winter
27755,-0.018787412,0.0369852,-0.022464404,-0.14921571,-0.0018142773,3,Winter
27757,-0.02568321,0.037755948,-0.007879643,-0.149068,-0.0015535865,3,Winter
27765,-0.046639517,0.019296175,-0.027493984,-0.14574088,0.00042127256,3,Winter
27787,-0.035083,0.022571422,-0.05251646,-0.14431335,0.00010454003,3,Winter
27790,-0.03034863,0.014083092,-0.061971776,-0.15153793,-0.0015381642,3,Winter
27792,-0.035074245,0.025737304,-0.03480426,0.08915298,-0.007847604,3,Winter
27805,-0.023465479,0.031955387,-0.029858796,-0.14827204,-0.0021917813,3,Winter
27823,0.08373507,0.03192908,-0.012229968,0.24939772,0.005258013,3,Winter
27825,0.026793908,0.018346747,-0.06522317,-0.089518584,0.00558082,3,Winter
27826,-0.008133866,0.013751007,-0.050661214,-0.20097026,0.00043271825,3,Winter
27829,-0.015828755,0.032035664,-0.039510764,-0.14838274,-0.0009137679,3,Winter
27841,0.0026686788,0.017950835,-0.08511712,0.24524981,0.0014600564,3,Winter
27847,0.077483825,0.027902385,-0.037211258,0.22480287,0.0031889237,3,Winter
27850,-0.0045951656,0.014344484,-0.07634324,-0.21229598,-0.003108958,3,Winter
27856,-0.020503273,0.028334957,-0.044896137,-0.14795712,-0.002293077,3,Winter
27885,-0.039043937,0.019915951,-0.030194458,-0.14726703,0.0003563794,3,Winter
27886,-0.035553053,0.013210742,-0.0470636,-0.15913072,0.004471103,3,Winter
27890,0.06685664,0.03670622,0.0043870355,0.4469894,0.0012974184,3,Winter
27892,0.10487116,0.03681523,0.013995654,0.5598475,0.004263559,3,Winter
27896,0.0811164,0.026949616,-0.018764716,0.09836145,0.0045498065,3,Winter
27909,-0.04242419,0.01877717,-0.016200928,-0.14992625,0.001372926,3,Winter
27912,-0.015444462,0.037904657,0.033301942,0.14053972,-0.0036287694,3,Winter
27915,0.08431748,0.04647234,0.0612885,0.5420003,0.0060808044,3,Winter
27921,0.021368513,0.019602649,-0.051127277,-0.080094114,-0.0039544036,3,Winter
27929,-0.02505334,0.029419119,-0.034951538,-0.14814799,-0.00224002,3,Winter
27942,0.08711737,0.017407069,-0.08732114,0.40306818,0.007179212,3,Winter
27948,-0.0019496145,0.03229093,-0.050208945,-0.14861715,0.0017300249,3,Winter
27954,-0.015586904,0.026042232,-0.060708508,-0.14994949,-0.0030888515,3,Winter
27963,0.08497365,0.023146356,-0.066343546,0.4951166,0.005801714,3,Winter
27969,0.03338822,0.020822609,-0.082374185,-0.08535532,0.0025033432,3,Winter
27983,-0.020902108,0.022380712,-0.054685034,-0.03772144,-0.00348675,3,Winter
27984,-0.0067657484,0.032684803,-0.025961258,0.122994214,-0.0032254825,3,Winter
27987,0.08516249,0.025059624,-0.05406203,0.5067684,0.0082361465,3,Winter
28004,-0.029261403,0.017564895,-0.033614695,-0.15605998,0.0028490385,3,Winter
28005,-0.030453444,0.014890576,-0.03288536,-0.15474688,0.0033020433,3,Winter
28006,-0.025524078,0.0128779,-0.054183736,-0.16229732,0.0073047983,3,Winter
28011,0.10520479,0.03526689,-0.0036223955,0.5065495,0.0072386838,3,Winter
28019,0.008573558,0.035867184,-0.049252942,-0.15556815,0.004139823,3,Winter
28022,-0.006130589,0.035511933,-0.017777659,-0.15851608,0.002959086,3,Winter
28037,0.109643385,0.046763692,0.058982737,0.49071485,0.0073439,3,Winter
28047,-0.004359889,0.026132884,-0.09765624,-0.15371928,0.0031080013,3,Winter
28055,-0.031263575,0.019828418,0.029076656,-0.026393661,0.0005796283,3,Winter
28088,0.03370296,0.06706977,0.09697015,0.11702201,0.010685136,3,Winter
28103,-0.034554843,0.018908696,-0.08044116,-0.00980522,0.0029988093,3,Winter
28104,-0.027547628,0.019309303,-0.07721932,0.14757152,-0.005375401,3,Winter
28112,0.016625276,0.03936388,-0.010580599,0.10192457,0.009920341,3,Winter
28114,-0.02067474,0.013881862,-0.05643454,-0.18753806,0.0022782777,3,Winter
28120,-0.036543313,0.03853113,-0.035020716,-0.143105,0.0027364055,3,Winter
28121,-0.038749978,0.037430923,-0.03446733,-0.14435329,0.0031009587,3,Winter
28133,0.01432454,0.014526541,-0.10211138,0.5144681,0.003926498,3,Winter
28169,-0.03834868,0.030427324,-0.03460211,-0.14387,-0.00012464711,3,Winter
28171,-0.039538756,0.029303819,-0.036261357,-0.14362344,-0.000392291,3,Winter
28181,0.0427853,0.01222189,-0.10929766,0.41690812,0.009236322,3,Winter
28236,-0.016472027,0.031745635,-0.05095667,-0.14749032,-0.0029108024,3,Winter
28237,-0.016442262,0.030285388,-0.06239495,-0.14724334,-0.0026823825,3,Winter
28239,-0.014917016,0.027914075,-0.08732264,-0.14851515,-0.0015608728,3,Winter
28242,-0.02927718,0.028177615,-0.044986945,-0.14719062,0.00033566306,3,Winter
28255,0.032987583,0.030789303,-0.011607336,-0.09079649,0.006837003,3,Winter
28261,-0.014481665,0.024594879,-0.016521862,-0.1562589,-0.00045951555,3,Winter
28269,-0.041454576,-0.025776224,0.034040052,-0.06704161,-0.0028586818,4,Summer
28271,-0.03271466,-0.007462706,0.038506176,0.11933932,-0.004543433,4,Summer
28286,-0.029899895,-0.00765328,-0.0031248624,-0.15505897,-0.00061005296,4,Summer
28293,-0.052915815,-0.030718118,0.018416364,-0.0011519287,-0.002464813,4,Summer
28296,0.01593607,0.031705447,0.043995194,0.43590263,0.007946483,4,Summer
28303,0.022349617,0.019056924,-0.053427227,-0.081940666,0.0042774444,4,Summer
28308,-0.020355443,0.009706304,-0.033166353,-0.15465806,0.00052723783,4,Summer
28321,0.050003506,0.017710926,-0.04092501,0.50479704,0.009289383,4,Summer
28333,-0.017358627,0.009702596,-0.035086356,-0.15482375,0.0008614039,4,Summer
28351,-0.003000557,0.01299861,-0.06364607,-0.19355796,-0.0007517137,4,Summer
28357,-0.017738951,0.013625991,-0.036350448,-0.15425985,-0.0007341413,4,Summer
28371,0.09076181,0.02261392,-0.06762739,0.39858037,0.012276133,4,Summer
28394,0.107490525,0.0387404,0.030992597,0.5173424,0.008016664,4,Summer
28400,0.006416343,0.030084556,-0.05223711,-0.15618259,0.0019391495,4,Summer
28417,0.09748089,0.035133243,0.027405905,0.5478349,0.007678187,4,Summer
28420,0.09294599,0.03144077,-0.014083537,0.24595055,0.01202571,4,Summer
28427,-0.0059297835,0.014967792,-0.032022987,-0.16046536,0.0035885726,4,Summer
28434,-0.035200156,-0.055412456,0.009986911,-0.15748292,-0.00050642015,4,Summer
